회사명,거래소코드,회계년도,[U01160000]자본(*)(천원),[U01167200]      *당기순이익(천원),[U01160000]자본(*)(연결)(천원),[U01167200]         *당기순이익(연결)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B840000000]당기순이익(손실)(IFRS)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B840000000]당기순이익(손실)(IFRS연결)(천원)
켄코아에어로스페이스(주),274090,2019/12,33780930.0,-9951256.0,33683221.0,-7566093.0,33780930.0,-9951256.0,33683221.0,-7592749.0
켄코아에어로스페이스(주),274090,2020/12,38713128.0,-9497160.0,37239512.0,-9339055.0,38713128.0,-9497160.0,37239512.0,-9339055.0
켄코아에어로스페이스(주),274090,2021/12,22425508.0,-21819236.0,25564385.0,-19645865.0,22425508.0,-21819236.0,25564385.0,-19645865.0
켄코아에어로스페이스(주),274090,2022/12,30129436.0,738190.0,38147906.0,3244312.0,30129436.0,738190.0,38147906.0,3244312.0
코닉오토메이션(주),391710,2021/12,,,,,,,,
코닉오토메이션(주),391710,2022/12,22358912.0,-5570285.0,,,22358912.0,-5570285.0,,
코아스템켐온(주),166480,2013/12,2155689.0,-3840947.0,5885722.0,-3574908.0,2155689.0,-3840947.0,5885722.0,-3432033.0
코아스템켐온(주),166480,2014/12,10480180.0,-7634191.0,15661888.0,-6801503.0,10480180.0,-7634191.0,15661888.0,-6325458.0
코아스템켐온(주),166480,2015/12,61152873.0,-1953005.0,67092152.0,-511720.0,61152873.0,-1953005.0,67092152.0,277295.0
코아스템켐온(주),166480,2016/12,58300912.0,-2690748.0,77761080.0,-1664055.0,58300912.0,-2690748.0,77761080.0,-1218281.0
코아스템켐온(주),166480,2017/12,55261921.0,-2965736.0,80885812.0,-4006555.0,55261921.0,-2965736.0,80885812.0,-4754604.0
코아스템켐온(주),166480,2018/12,51206702.0,-3984942.0,77796948.0,-3397171.0,51206702.0,-3984942.0,77796948.0,-3082155.0
코아스템켐온(주),166480,2019/12,45125261.0,-6067778.0,74552660.0,-5168262.0,45125261.0,-6067778.0,74552660.0,-4370276.0
코아스템켐온(주),166480,2020/12,20764871.0,-24113777.0,67557202.0,-23186580.0,20764871.0,-24113777.0,67557202.0,-22384006.0
코아스템켐온(주),166480,2021/12,14757328.0,-8961618.0,65419126.0,-6998922.0,14757328.0,-8961618.0,65419126.0,-4996382.0
코아스템켐온(주),166480,2022/12,41603909.0,-6256084.0,41461076.0,-2657223.0,41603909.0,-6256084.0,41461076.0,1000908.0
코오롱티슈진(주),950160,2016/12,21618599.0,7611896.0,,,21618599.0,7309561.0,,
코오롱티슈진(주),950160,2017/12,160106768.0,-43044771.0,,,160106768.0,-45432844.0,,
코오롱티슈진(주),950160,2018/12,137288405.0,-32787334.0,,,137288405.0,-32265364.0,,
코오롱티슈진(주),950160,2019/12,93561534.0,-48938206.0,,,93561534.0,-49270012.0,,
코오롱티슈진(주),950160,2020/12,48033098.0,-38468522.0,,,48033098.0,-41788437.0,,
코오롱티슈진(주),950160,2021/12,38647730.0,-49069981.0,,,38647730.0,-47369606.0,,
코오롱티슈진(주),950160,2022/12,91488732.0,-10923737.0,,,91488732.0,-11136212.0,,
코위버(주),56360,2012/12,59356647.0,2083551.0,59962472.0,2890177.0,59356647.0,2083551.0,59962472.0,2890177.0
코위버(주),56360,2013/12,63772703.0,5054649.0,65712398.0,6297509.0,63772703.0,5054649.0,65712398.0,6297509.0
코위버(주),56360,2014/12,69695978.0,7099669.0,72034318.0,7510689.0,69695978.0,7099669.0,72034318.0,7510689.0
코위버(주),56360,2015/12,77729662.0,6700140.0,82657338.0,9289476.0,77729662.0,6700140.0,82657338.0,9289476.0
코위버(주),56360,2016/12,83171341.0,6305360.0,88413776.0,6620118.0,83171341.0,6305360.0,88413776.0,6620118.0
코위버(주),56360,2017/12,89282559.0,6695395.0,94341497.0,6511899.0,89282559.0,6695395.0,94341497.0,6511899.0
코위버(주),56360,2018/12,99356697.0,11177908.0,99639550.0,6198516.0,99356697.0,11177908.0,99639550.0,6198516.0
코위버(주),56360,2019/12,118019874.0,20297008.0,118644697.0,20638977.0,118019874.0,20297008.0,118644697.0,20638977.0
코위버(주),56360,2020/12,121560613.0,5892202.0,121892365.0,5599132.0,121560613.0,5892202.0,121892365.0,5599132.0
코위버(주),56360,2021/12,127611121.0,6957292.0,127972797.0,7012006.0,127611121.0,6957292.0,127972797.0,7012006.0
코위버(주),56360,2022/12,131614301.0,4774941.0,131700945.0,4493108.0,131614301.0,4774941.0,131700945.0,4493108.0
퀀타피아(주),78940,2012/12,15463418.0,-4467772.0,13659620.0,-4589010.0,15463418.0,-4467772.0,13659620.0,-4589010.0
퀀타피아(주),78940,2013/12,12251992.0,-4120620.0,10795144.0,-3807111.0,12251992.0,-4120620.0,10795144.0,-3807111.0
퀀타피아(주),78940,2014/12,8913601.0,-6738872.0,7537852.0,-6654218.0,8913601.0,-6738872.0,7537852.0,-6654218.0
퀀타피아(주),78940,2015/12,11547192.0,-963455.0,10866310.0,-266926.0,11547192.0,-963455.0,10866310.0,-266926.0
퀀타피아(주),78940,2016/12,36780031.0,-14065208.0,35189828.0,-14486764.0,36780031.0,-14065208.0,35189828.0,-14486764.0
퀀타피아(주),78940,2017/12,10432054.0,-29539566.0,4953342.0,-33974005.0,10432054.0,-29539566.0,4953342.0,-33974005.0
퀀타피아(주),78940,2018/12,10794546.0,-12980825.0,4266187.0,-14074993.0,10794546.0,-12980825.0,4266187.0,-14074993.0
퀀타피아(주),78940,2019/12,22027300.0,-8097640.0,19058349.0,-4567623.0,22027300.0,-8097640.0,19058349.0,-4567623.0
퀀타피아(주),78940,2020/12,22900161.0,-2128177.0,18822861.0,-3221772.0,22900161.0,-2128177.0,18822861.0,-3221772.0
퀀타피아(주),78940,2021/12,20182445.0,-4576825.0,14459528.0,-6135877.0,20182445.0,-4576825.0,14459528.0,-6210104.0
퀀타피아(주),78940,2022/12,26068122.0,-13818226.0,23386456.0,-11102416.0,26068122.0,-13818226.0,23386456.0,-11096956.0
큐알티(주),405100,2014/12,11667559.0,186921.0,,,11667559.0,186921.0,,
큐알티(주),405100,2015/12,13828684.0,2191217.0,,,13828684.0,2191217.0,,
큐알티(주),405100,2016/12,15148205.0,2239891.0,,,15148205.0,2239891.0,,
큐알티(주),405100,2017/12,16268632.0,2260630.0,16364392.0,2392704.0,16268632.0,2260630.0,16364392.0,2392704.0
큐알티(주),405100,2018/12,22529660.0,6318726.0,22823048.0,6526670.0,22529660.0,6318726.0,22823048.0,6526670.0
큐알티(주),405100,2019/12,24095382.0,4581701.0,24444615.0,4615072.0,24095382.0,4581701.0,24370705.0,4541125.0
큐알티(주),405100,2020/12,21206533.0,5451989.0,21598890.0,5674027.0,21116658.0,5433788.0,21503877.0,5652872.0
큐알티(주),405100,2021/12,37115407.0,15478142.0,35110672.0,12485693.0,37115407.0,15478142.0,35110672.0,12485693.0
큐알티(주),405100,2022/12,106127361.0,6927295.0,104050034.0,6433583.0,106127361.0,6927295.0,104050034.0,6433583.0
크루셜텍(주),114120,2012/12,104868713.0,-8908715.0,117880882.0,-11598932.0,104868713.0,-8908715.0,117880882.0,-11096823.0
크루셜텍(주),114120,2013/12,93524765.0,-18274185.0,109147059.0,-22745549.0,93524765.0,-18274185.0,109147059.0,-18699635.0
크루셜텍(주),114120,2014/12,71234181.0,-33742899.0,91546465.0,-37082340.0,71234181.0,-33742899.0,91546465.0,-34697208.0
크루셜텍(주),114120,2015/12,111283035.0,9543490.0,97513880.0,9660816.0,111283035.0,9543490.0,97513880.0,9608918.0
크루셜텍(주),114120,2016/12,120113845.0,1148516.0,104995682.0,278564.0,120113845.0,1148516.0,104995682.0,288829.0
크루셜텍(주),114120,2017/12,131306096.0,-34016273.0,85086555.0,-63687699.0,131306096.0,-34016273.0,85086555.0,-63733422.0
크루셜텍(주),114120,2018/12,141665850.0,-42842229.0,85379111.0,-53639266.0,141665850.0,-42842229.0,85379111.0,-53631814.0
크루셜텍(주),114120,2019/12,28265345.0,-117180804.0,43588075.0,-45123101.0,28265345.0,-117180804.0,43588075.0,-45131058.0
크루셜텍(주),114120,2020/12,23982740.0,-13464506.0,40815274.0,-16141562.0,23982740.0,-13464506.0,40815274.0,-16143349.0
크루셜텍(주),114120,2021/12,3649434.0,-17057359.0,20573408.0,-13998479.0,3649434.0,-17057359.0,20573408.0,-13998732.0
크루셜텍(주),114120,2022/12,4456592.0,-2288016.0,2434713.0,-7334341.0,4456592.0,-2288016.0,2434713.0,-7334421.0
키네마스터(주),139670,2012/12,18298221.0,3890361.0,,,18298221.0,3890361.0,,
키네마스터(주),139670,2013/12,22270169.0,4131301.0,,,22270169.0,4131301.0,,
키네마스터(주),139670,2014/12,23902531.0,2444576.0,23959526.0,2491882.0,23902531.0,2444576.0,23959526.0,2491882.0
키네마스터(주),139670,2015/12,22856643.0,-1105656.0,22829749.0,-1191553.0,22856643.0,-1105656.0,22829749.0,-1191553.0
키네마스터(주),139670,2016/12,17937756.0,-5287646.0,17936158.0,-5262828.0,17937756.0,-5287646.0,17936158.0,-5262828.0
키네마스터(주),139670,2017/12,13484781.0,-4316402.0,13504730.0,-4289608.0,13484781.0,-4316402.0,13504730.0,-4289608.0
키네마스터(주),139670,2018/12,11929556.0,-3483503.0,12360434.0,-3144984.0,11929556.0,-3483503.0,12360434.0,-3144984.0
키네마스터(주),139670,2019/12,11170673.0,-874012.0,12530645.0,61731.0,11170673.0,-874012.0,12530645.0,61731.0
키네마스터(주),139670,2020/12,12381286.0,1886974.0,14276196.0,2458255.0,12381286.0,1886974.0,14276196.0,2458255.0
키네마스터(주),139670,2021/12,22254568.0,-921112.0,23858945.0,-1280388.0,22254568.0,-921112.0,23858945.0,-1280388.0
키네마스터(주),139670,2022/12,9246137.0,-13902171.0,9534631.0,-15346336.0,9246137.0,-13902171.0,9534631.0,-15346336.0
태원물산(주),1420,2012/12,29523472.0,1449289.0,,,29523472.0,1449289.0,,
태원물산(주),1420,2013/12,30917334.0,1967068.0,,,30917334.0,1967068.0,,
태원물산(주),1420,2014/12,31378209.0,816479.0,,,31378209.0,816479.0,,
태원물산(주),1420,2015/12,31762158.0,676102.0,,,31762158.0,676102.0,,
태원물산(주),1420,2016/12,32462519.0,1430527.0,,,32462519.0,1430527.0,,
태원물산(주),1420,2017/12,32584942.0,826728.0,,,32584942.0,826728.0,,
태원물산(주),1420,2018/12,32206760.0,356093.0,,,32206760.0,356093.0,,
태원물산(주),1420,2019/12,32198359.0,538639.0,,,32198359.0,538639.0,,
태원물산(주),1420,2020/12,31619003.0,-26831.0,,,31619003.0,-26831.0,,
태원물산(주),1420,2021/12,31332659.0,81273.0,,,31332659.0,81273.0,,
태원물산(주),1420,2022/12,29573533.0,-1360797.0,,,29573533.0,-1360797.0,,
테고사이언스(주),191420,2012/12,12010365.0,1715604.0,,,12010365.0,1715604.0,,
테고사이언스(주),191420,2013/12,13607563.0,1596167.0,,,13607563.0,1596167.0,,
테고사이언스(주),191420,2014/12,23920556.0,1534446.0,,,23920556.0,1534446.0,,
테고사이언스(주),191420,2015/12,25208811.0,1473397.0,,,25208811.0,1473397.0,,
테고사이언스(주),191420,2016/12,26120584.0,879631.0,26062707.0,771736.0,26120584.0,879631.0,26062707.0,753896.0
테고사이언스(주),191420,2017/12,36903118.0,-5998224.0,36570187.0,-6245911.0,36903118.0,-5998224.0,36570187.0,-6273278.0
테고사이언스(주),191420,2018/12,46630914.0,-2262829.0,46700617.0,-1825905.0,46630914.0,-2262829.0,46700617.0,-1860194.0
테고사이언스(주),191420,2019/12,47880229.0,952834.0,47828069.0,855577.0,47880229.0,952834.0,47828069.0,831875.0
테고사이언스(주),191420,2020/12,49115426.0,1917295.0,48973742.0,1852116.0,49115426.0,1917295.0,48973742.0,1827772.0
테고사이언스(주),191420,2021/12,49376959.0,894402.0,48365480.0,139256.0,49376959.0,894402.0,48365480.0,47549.0
테고사이언스(주),191420,2022/12,49568590.0,334094.0,48479026.0,264512.0,49568590.0,334094.0,48479026.0,256009.0
테라사이언스(주),73640,2012/12,57476819.0,2392948.0,59211498.0,2894712.0,57476819.0,2392948.0,59211498.0,2894712.0
테라사이언스(주),73640,2013/12,53541171.0,-4575259.0,54483545.0,-5411397.0,53541171.0,-4575259.0,54483545.0,-5411397.0
테라사이언스(주),73640,2014/12,46506778.0,-7013145.0,47178824.0,-7552779.0,46506778.0,-7013145.0,47178824.0,-7552779.0
테라사이언스(주),73640,2015/12,14433265.0,-22709757.0,13824104.0,-29055382.0,14433265.0,-22709757.0,13824104.0,-29055382.0
테라사이언스(주),73640,2016/12,7011765.0,-8304705.0,,,7011765.0,-8304705.0,,
테라사이언스(주),73640,2017/12,10718827.0,-1990796.0,10622253.0,-2183759.0,10718827.0,-1990796.0,10622253.0,-2329327.0
테라사이언스(주),73640,2018/12,24548978.0,-1909455.0,24359121.0,-2003229.0,24548978.0,-1909455.0,24359121.0,-1989123.0
테라사이언스(주),73640,2019/12,29385302.0,-1307818.0,26679591.0,-2474154.0,29385302.0,-1307818.0,26679591.0,-2755497.0
테라사이언스(주),73640,2020/12,26919196.0,-10262252.0,27235214.0,-8193498.0,26919196.0,-10262252.0,27235214.0,-8418481.0
테라사이언스(주),73640,2021/12,50710752.0,-1504408.0,49372039.0,-2963932.0,50710752.0,-1504408.0,49372039.0,-3207958.0
테라사이언스(주),73640,2022/12,78475883.0,21181544.0,79954724.0,28782101.0,78475883.0,21181544.0,79954724.0,28739001.0
텔코웨어(주),78000,2012/12,85354867.0,6118696.0,85764297.0,6773394.0,85354867.0,6118696.0,85764297.0,6773394.0
텔코웨어(주),78000,2013/12,96014271.0,10776967.0,96487253.0,10839720.0,96014271.0,10776967.0,96487253.0,10839720.0
텔코웨어(주),78000,2014/12,99928392.0,7856085.0,100154054.0,7610954.0,99928392.0,7856085.0,100154054.0,7610954.0
텔코웨어(주),78000,2015/12,104610185.0,8099891.0,104518484.0,7786158.0,104610185.0,8099891.0,104518484.0,7786158.0
텔코웨어(주),78000,2016/12,105276291.0,4409922.0,105276474.0,4503624.0,105276291.0,4409922.0,105276474.0,4503624.0
텔코웨어(주),78000,2017/12,107841788.0,5307283.0,107841955.0,5300434.0,107841788.0,5307283.0,107841955.0,5300434.0
텔코웨어(주),78000,2018/12,110730512.0,6341210.0,110730691.0,6343551.0,110730512.0,6341210.0,110730691.0,6343551.0
텔코웨어(주),78000,2019/12,111051239.0,4234721.0,111098080.0,4283361.0,111051239.0,4234721.0,111098080.0,4283361.0
텔코웨어(주),78000,2020/12,109999777.0,1903928.0,110013356.0,1867186.0,109999777.0,1903928.0,110013356.0,1867186.0
텔코웨어(주),78000,2021/12,109398981.0,1833659.0,109384757.0,1810716.0,109398981.0,1833659.0,109384757.0,1810716.0
텔코웨어(주),78000,2022/12,111520830.0,3850592.0,111521034.0,3869097.0,111520830.0,3850592.0,111521034.0,3869097.0
티이엠씨(주),425040,2017/12,6896114.0,9270.0,,,,,,
티이엠씨(주),425040,2018/12,8014778.0,1118664.0,,,,,,
티이엠씨(주),425040,2019/12,11092090.0,3077311.0,,,,,,
티이엠씨(주),425040,2020/12,25582399.0,6493530.0,,,,,,
티이엠씨(주),425040,2021/12,36441665.0,10386015.0,36987282.0,10417947.0,36441665.0,10386015.0,36987282.0,10626778.0
티이엠씨(주),425040,2022/12,99503343.0,41356275.0,100813378.0,41779366.0,99503343.0,41356275.0,100813378.0,42183551.0
티제이미디어(주),32540,2012/12,78250024.0,3279121.0,80154043.0,4247493.0,78250024.0,3279121.0,80154043.0,3936460.0
티제이미디어(주),32540,2013/12,81150677.0,2219511.0,81586629.0,550228.0,81150677.0,2219511.0,81586629.0,521632.0
티제이미디어(주),32540,2014/12,80155521.0,345504.0,79681303.0,-229389.0,80155521.0,345504.0,79681303.0,-230716.0
티제이미디어(주),32540,2015/12,81956128.0,2284699.0,81076415.0,2046864.0,81956128.0,2284699.0,81076415.0,2046184.0
티제이미디어(주),32540,2016/12,81200311.0,1381648.0,79915966.0,863093.0,81200311.0,1381648.0,79915966.0,861502.0
티제이미디어(주),32540,2017/12,81864004.0,1647741.0,80618597.0,1672699.0,81864004.0,1647741.0,80618597.0,1674129.0
티제이미디어(주),32540,2018/12,77621838.0,-2795032.0,77560824.0,-1591396.0,77621838.0,-2795032.0,77560824.0,-1589132.0
티제이미디어(주),32540,2019/12,78054053.0,703178.0,78231917.0,898005.0,78054053.0,703178.0,78231917.0,901690.0
티제이미디어(주),32540,2020/12,76040070.0,-2757017.0,76755339.0,-2458453.0,76040070.0,-2757017.0,76755339.0,-2453026.0
티제이미디어(주),32540,2021/12,77592877.0,854573.0,80555410.0,3204683.0,77592877.0,854573.0,80555410.0,3209896.0
티제이미디어(주),32540,2022/12,81189654.0,3430136.0,85298143.0,4487435.0,81189654.0,3430136.0,85298143.0,4497197.0
파나케이아(주),58530,2012/12,17114928.0,-4108377.0,17368675.0,-3622702.0,17114928.0,-4108377.0,17368675.0,-3625798.0
파나케이아(주),58530,2013/12,18984060.0,663512.0,19330990.0,726749.0,18984060.0,663512.0,19330990.0,717415.0
파나케이아(주),58530,2014/12,20422801.0,-2813805.0,20786073.0,-2793978.0,20422801.0,-2813805.0,20786073.0,-2799260.0
파나케이아(주),58530,2015/12,28905665.0,438923.0,28915893.0,413418.0,28905665.0,438923.0,28915893.0,420975.0
파나케이아(주),58530,2016/12,46285897.0,-2394726.0,51072555.0,-1150477.0,46285897.0,-2394726.0,51072555.0,69107.0
파나케이아(주),58530,2017/12,49950123.0,-15808891.0,47108071.0,-20040569.0,49950123.0,-15808891.0,47108071.0,-23768813.0
파나케이아(주),58530,2018/12,52534833.0,-16684358.0,54113474.0,-13514816.0,52534833.0,-16684358.0,54113474.0,-17434471.0
파나케이아(주),58530,2019/12,53812923.0,-22518573.0,55848972.0,-24929147.0,53812923.0,-22518573.0,55848972.0,-24929147.0
파나케이아(주),58530,2020/12,57571360.0,-7228537.0,58846341.0,-6879349.0,57571360.0,-7228537.0,58846341.0,-6879349.0
파나케이아(주),58530,2021/12,63547229.0,-1689703.0,66733388.0,-655792.0,63547229.0,-1689703.0,66733388.0,-655792.0
파나케이아(주),58530,2022/12,64102320.0,385510.0,66004177.0,-916451.0,64102320.0,385510.0,66004177.0,-916451.0
파미셀(주),5690,2012/12,102487807.0,-16843195.0,101582029.0,-17642755.0,102487807.0,-16843195.0,101582029.0,-17649474.0
파미셀(주),5690,2013/12,81100797.0,-29766450.0,82420814.0,-25700635.0,81100797.0,-29766450.0,82420814.0,-25700965.0
파미셀(주),5690,2014/12,83401821.0,-28768437.0,,,83401821.0,-28768437.0,,
파미셀(주),5690,2015/12,91344414.0,-6390212.0,,,91344414.0,-6390212.0,,
파미셀(주),5690,2016/12,94595059.0,-676712.0,,,94595059.0,-676712.0,,
파미셀(주),5690,2017/12,55993171.0,-39196611.0,,,55993171.0,-39196611.0,,
파미셀(주),5690,2018/12,47490045.0,-12680884.0,,,47490045.0,-12680884.0,,
파미셀(주),5690,2019/12,51519130.0,4347128.0,,,51519130.0,4347128.0,,
파미셀(주),5690,2020/12,57105218.0,5241801.0,,,57105218.0,5241801.0,,
파미셀(주),5690,2021/12,65353226.0,9513338.0,,,65353226.0,9513338.0,,
파미셀(주),5690,2022/12,79711915.0,10884761.0,,,79711915.0,10884761.0,,
패션플랫폼(주),225590,2015/12,,,,,,,,
패션플랫폼(주),225590,2016/12,,,,,,,,
패션플랫폼(주),225590,2017/12,,,,,,,,
패션플랫폼(주),225590,2018/12,31640012.0,1210624.0,,,31640012.0,1210624.0,,
패션플랫폼(주),225590,2019/12,40656436.0,5543185.0,,,40656436.0,5543185.0,,
패션플랫폼(주),225590,2020/12,41740887.0,1084451.0,,,41740887.0,1084451.0,,
패션플랫폼(주),225590,2021/12,46146119.0,4405232.0,57984668.0,15383006.0,46146119.0,4405232.0,57984668.0,15453383.0
패션플랫폼(주),225590,2022/12,54558752.0,8412633.0,67634357.0,9667066.0,54558752.0,8412633.0,67634357.0,9722407.0
팸텍(주),271830,2015/12,2014405.0,-1749485.0,,,,,,
팸텍(주),271830,2016/12,2621082.0,624446.0,,,,,,
팸텍(주),271830,2017/12,8474223.0,1076027.0,,,,,,
팸텍(주),271830,2018/12,5039535.0,-3434687.0,,,,,,
팸텍(주),271830,2019/12,6614177.0,1337437.0,,,,,,
팸텍(주),271830,2020/12,10087047.0,3648671.0,,,,,,
팸텍(주),271830,2021/12,15844481.0,6262798.0,,,15844481.0,6262798.0,,
팸텍(주),271830,2022/12,44975282.0,17034487.0,44856304.0,16879857.0,44975282.0,17034487.0,44856304.0,16879857.0
풍원정밀(주),371950,2013/12,4039398.0,373486.0,,,,,,
풍원정밀(주),371950,2014/12,5115043.0,1075645.0,,,,,,
풍원정밀(주),371950,2015/12,6161134.0,1046091.0,,,,,,
풍원정밀(주),371950,2016/12,5548029.0,1699394.0,,,,,,
풍원정밀(주),371950,2017/12,8215409.0,3042380.0,,,,,,
풍원정밀(주),371950,2018/12,11854729.0,-657411.0,11854729.0,-657411.0,11854729.0,-657411.0,11854729.0,-657411.0
풍원정밀(주),371950,2019/12,10254286.0,-1621623.0,10273459.0,-1595208.0,10254286.0,-1621623.0,10273459.0,-1595208.0
풍원정밀(주),371950,2020/12,22714068.0,560764.0,22767109.0,592167.0,22714068.0,560764.0,22767109.0,592167.0
풍원정밀(주),371950,2021/12,28563627.0,2844609.0,28662354.0,2842457.0,28563627.0,2844609.0,28662354.0,2842457.0
풍원정밀(주),371950,2022/12,79668793.0,6542045.0,79747932.0,6536121.0,79668793.0,6542045.0,79747932.0,6536121.0
프리시젼바이오(주),335810,2016/12,2732218.0,-1180271.0,1871772.0,-1294399.0,2732218.0,-1180271.0,1871772.0,-1294399.0
프리시젼바이오(주),335810,2017/12,3268221.0,-2675184.0,2546298.0,-2454905.0,3268221.0,-2675184.0,2546298.0,-2454905.0
프리시젼바이오(주),335810,2018/12,-379871.0,-3602009.0,-1183485.0,-3694479.0,-379871.0,-3602009.0,-1183485.0,-3694479.0
프리시젼바이오(주),335810,2019/12,11769539.0,-705624.0,11316819.0,-405341.0,11769539.0,-705624.0,11316819.0,-405341.0
프리시젼바이오(주),335810,2020/12,37404465.0,-5380795.0,37220911.0,-4952971.0,37404465.0,-5380795.0,37220911.0,-4952971.0
프리시젼바이오(주),335810,2021/12,37235466.0,-5221931.0,38353132.0,-4152249.0,37235466.0,-5221931.0,38353132.0,-4152249.0
프리시젼바이오(주),335810,2022/12,32564538.0,-6208326.0,33375101.0,-6805938.0,32564538.0,-6208326.0,33375101.0,-6805938.0
피씨엘(주),241820,2013/12,6665566.0,-304380.0,,,,,,
피씨엘(주),241820,2014/12,5761343.0,-904223.0,,,-1285861.0,-855366.0,,
피씨엘(주),241820,2015/12,4988681.0,-1864166.0,,,4988681.0,-1864166.0,,
피씨엘(주),241820,2016/12,7461437.0,-2340584.0,,,7461437.0,-2340584.0,,
피씨엘(주),241820,2017/12,15436576.0,-3869222.0,,,15436576.0,-3869222.0,,
피씨엘(주),241820,2018/12,9742522.0,-5771237.0,,,9742522.0,-5771237.0,,
피씨엘(주),241820,2019/12,5821879.0,-7965850.0,,,5821879.0,-7965850.0,,
피씨엘(주),241820,2020/12,36749429.0,19508749.0,,,36749429.0,19508749.0,,
피씨엘(주),241820,2021/12,14551042.0,-31667342.0,16628662.0,-31669319.0,14551042.0,-31667342.0,16628662.0,-31672222.0
피씨엘(주),241820,2022/12,31555390.0,-4021845.0,33643619.0,-4017548.0,31555390.0,-4021845.0,33643619.0,-4011236.0
피앤씨테크(주),237750,2012/12,12808901.0,771619.0,,,,,,
피앤씨테크(주),237750,2013/12,13925944.0,1082811.0,,,,,,
피앤씨테크(주),237750,2014/12,15730280.0,1682968.0,,,15504689.0,1687688.0,,
피앤씨테크(주),237750,2015/12,20334392.0,4889065.0,,,20334392.0,4889065.0,,
피앤씨테크(주),237750,2016/12,51178395.0,5034720.0,,,51178395.0,5034720.0,,
피앤씨테크(주),237750,2017/12,55233522.0,3798832.0,,,55233522.0,3798832.0,,
피앤씨테크(주),237750,2018/12,57618216.0,2329408.0,,,57618216.0,2329408.0,,
피앤씨테크(주),237750,2019/12,59584601.0,2779484.0,,,59584601.0,2779484.0,,
피앤씨테크(주),237750,2020/12,62048399.0,2177925.0,,,62048399.0,2177925.0,,
피앤씨테크(주),237750,2021/12,65513075.0,3450283.0,,,65513075.0,3450283.0,,
피앤씨테크(주),237750,2022/12,68716890.0,2945801.0,,,68716890.0,2945801.0,,
피에스케이(주),319660,2019/12,179320689.0,10618204.0,187250843.0,14971556.0,179320689.0,10618204.0,187250843.0,14971556.0
피에스케이(주),319660,2020/12,208918677.0,22152063.0,217378904.0,22259443.0,208918677.0,22152063.0,217378904.0,22259443.0
피에스케이(주),319660,2021/12,276604126.0,75182677.0,289070958.0,76728412.0,276604126.0,75182677.0,289070958.0,76728412.0
피에스케이(주),319660,2022/12,333214166.0,69135567.0,353307518.0,77443255.0,333214166.0,69135567.0,353307518.0,77443255.0
피에스케이홀딩스(주),31980,2012/12,135117853.0,9171567.0,134188223.0,11558210.0,135117853.0,9171567.0,134188223.0,11558210.0
피에스케이홀딩스(주),31980,2013/12,145878791.0,8608122.0,152456406.0,16868684.0,145878791.0,8608122.0,152456406.0,16868684.0
피에스케이홀딩스(주),31980,2014/12,167329831.0,16268124.0,169916235.0,10779077.0,167329831.0,16268124.0,169916235.0,10779077.0
피에스케이홀딩스(주),31980,2015/12,177824448.0,13788175.0,182815025.0,13618790.0,177824448.0,13788175.0,182815025.0,13618790.0
피에스케이홀딩스(주),31980,2016/12,195978566.0,22932023.0,198907427.0,19633766.0,195978566.0,22932023.0,198907427.0,19633766.0
피에스케이홀딩스(주),31980,2017/12,230184731.0,39981918.0,228315563.0,39443421.0,230184731.0,39981918.0,228315563.0,39443421.0
피에스케이홀딩스(주),31980,2018/12,271020354.0,52451498.0,271596797.0,53521668.0,271020354.0,52451498.0,271596797.0,53521668.0
피에스케이홀딩스(주),31980,2019/12,94209876.0,15273535.0,88832339.0,8394444.0,94209876.0,15273535.0,88832339.0,8394444.0
피에스케이홀딩스(주),31980,2020/12,175164227.0,62264681.0,197505478.0,59201748.0,175164227.0,62264681.0,197505478.0,59201748.0
피에스케이홀딩스(주),31980,2021/12,198309266.0,18050597.0,251539082.0,46616689.0,198309266.0,18050597.0,251539082.0,46616689.0
피에스케이홀딩스(주),31980,2022/12,203106380.0,16062239.0,282176616.0,40757933.0,203106380.0,16062239.0,282176616.0,40757933.0
피에스텍(주),2230,2012/12,59652732.0,380524.0,75035797.0,7808463.0,59652732.0,380524.0,75035797.0,7808463.0
피에스텍(주),2230,2013/12,100837397.0,39402349.0,101464955.0,24626032.0,100837397.0,39402349.0,101464955.0,24626032.0
피에스텍(주),2230,2014/12,108921812.0,4314049.0,109669189.0,4393846.0,108921812.0,4314049.0,109669189.0,4393846.0
피에스텍(주),2230,2015/12,126676522.0,9266770.0,127410393.0,9293055.0,126676522.0,9266770.0,127410393.0,9293055.0
피에스텍(주),2230,2016/12,130268555.0,4521552.0,130921772.0,4443466.0,130268555.0,4521552.0,130921772.0,4443466.0
피에스텍(주),2230,2017/12,141573020.0,8972704.0,144278630.0,11324748.0,141573020.0,8972704.0,144278630.0,11324748.0
피에스텍(주),2230,2018/12,142670817.0,1919614.0,143249196.0,-313610.0,142670817.0,1919614.0,143249196.0,-313610.0
피에스텍(주),2230,2019/12,142425098.0,2332888.0,143189253.0,2533315.0,142425098.0,2332888.0,143189253.0,2533315.0
피에스텍(주),2230,2020/12,137748800.0,2876079.0,136148841.0,434127.0,137748800.0,2876079.0,136148841.0,434127.0
