회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원)
성호전자(주),043260,2014/12,2006995,463780,-2328690
성호전자(주),043260,2015/12,1204436,5155746,-6767359
성호전자(주),043260,2016/12,7543531,-965484,-7396720
성호전자(주),043260,2017/12,-1793226,672084,724217
성호전자(주),043260,2018/12,-1441008,-432899,1733760
성호전자(주),043260,2019/12,-5077142,-7089141,14034804
성호전자(주),043260,2020/12,2562959,-18540437,14773501
성호전자(주),043260,2021/12,-5212626,-4263461,11923136
성호전자(주),043260,2022/12,26443664,-7583136,13256175
세기상사(주),002420,2012/12,-106444,323218,0
세기상사(주),002420,2013/12,-897690,2704759,-2370000
세기상사(주),002420,2014/12,-588697,844221,-30000
세기상사(주),002420,2015/12,-571742,656449,0
세기상사(주),002420,2016/12,-658366,1126350,0
세기상사(주),002420,2017/12,-411720,-415404,0
세기상사(주),002420,2018/12,-159574,294878,0
세기상사(주),002420,2019/12,-533124,622832,-62627
세기상사(주),002420,2020/12,-1167166,525112,940586
세기상사(주),002420,2021/12,-1855023,-3536562,5874218
세기상사(주),002420,2022/12,-1767797,-4697087,6937987
세명전기공업(주),017510,2012/12,3693229,-1127581,-422927
세명전기공업(주),017510,2013/12,3566056,-1902402,-3174194
세명전기공업(주),017510,2014/12,5111384,-2628304,-1373644
세명전기공업(주),017510,2015/12,6244704,7131905,-1364327
세명전기공업(주),017510,2016/12,3333931,-3787242,-1211166
세명전기공업(주),017510,2017/12,3645423,-8444542,-938218
세명전기공업(주),017510,2018/12,1093420,5365885,-752372
세명전기공업(주),017510,2019/12,2934065,-5779382,-569039
세명전기공업(주),017510,2020/12,1332863,123598,-1923686
세명전기공업(주),017510,2021/12,7857438,-4051268,-1120859
세명전기공업(주),017510,2022/12,-3029216,-5479401,-1071167
소니드(주),060230,2012/12,1765416,14455712,-16459154
소니드(주),060230,2013/12,649947,-21839441,21096305
소니드(주),060230,2014/12,4539125,2035849,-6056670
소니드(주),060230,2015/12,-4585113,715019,3555567
소니드(주),060230,2016/12,1946674,-860823,4467652
소니드(주),060230,2017/12,-2498409,-20068978,17814574
소니드(주),060230,2018/12,4518622,-2715828,11916134
소니드(주),060230,2019/12,7989026,-9142606,16092363
소니드(주),060230,2020/12,4295397,-10093725,678407
소니드(주),060230,2021/12,53570,-65249808,52008254
소니드(주),060230,2022/12,1144902,-7534595,-1412000
소프트캠프(주),258790,2017/12,,,
소프트캠프(주),258790,2018/12,,,
소프트캠프(주),258790,2019/12,5424495,166709,-1883799
소프트캠프(주),258790,2020/12,1084914,-1269385,-804036
소프트캠프(주),258790,2021/12,1432450,-11626426,9730795
소프트캠프(주),258790,2022/12,1243693,-1239179,332029
솔트웨어(주),328380,2019/12,,,
솔트웨어(주),328380,2020/12,,,
솔트웨어(주),328380,2021/12,,,
솔트웨어(주),328380,2022/12,-997425,2743888,2698607
신라섬유(주),001000,2012/12,464592,-433345,-45520
신라섬유(주),001000,2013/12,-443242,481781,-39843
신라섬유(주),001000,2014/12,-2194133,1559878,614331
신라섬유(주),001000,2015/12,-792605,-104981,1100055
신라섬유(주),001000,2016/12,1079247,839935,-2065346
신라섬유(주),001000,2017/12,1085400,347554,-1282770
신라섬유(주),001000,2018/12,1044626,-31757,-1013144
신라섬유(주),001000,2019/12,1037999,-38098,-880493
신라섬유(주),001000,2020/12,1332653,2684,-502350
신라섬유(주),001000,2021/12,398771,117555,-472966
신라섬유(주),001000,2022/12,915122,149356,-1627066
신라에스지(주),025870,2012/12,-113572,-4296731,5541819
신라에스지(주),025870,2013/12,2354332,-2068044,-228673
신라에스지(주),025870,2014/12,-956893,-3076203,3656718
신라에스지(주),025870,2015/12,11517175,-914200,-8626995
신라에스지(주),025870,2016/12,2640003,-9765432,5055218
신라에스지(주),025870,2017/12,798533,-4415538,2919380
신라에스지(주),025870,2018/12,2886322,-2525076,10000
신라에스지(주),025870,2019/12,2569829,-343734,488367
신라에스지(주),025870,2020/12,-630151,812076,-2036461
신라에스지(주),025870,2021/12,-3951814,-166072,2990624
신라에스지(주),025870,2022/12,-3538734,-100562,3394083
신라젠(주),215600,2016/12,-205857757,-31756103,193117397
신라젠(주),215600,2017/12,46126511,-33571671,6093878
신라젠(주),215600,2018/12,-41103685,17001211,6186879
신라젠(주),215600,2019/12,22144202,-24856465,-370191
신라젠(주),215600,2020/12,-14653623,-6303174,20704795
신라젠(주),215600,2021/12,-56775164,4101487,97279436
신라젠(주),215600,2022/12,-17830494,-15400368,-3558313
신송홀딩스(주),006880,2013/12,-193805,-12503000,22137948
신송홀딩스(주),006880,2014/12,-1822488,-2423297,0
신송홀딩스(주),006880,2015/12,-58713,9173064,-946309
신송홀딩스(주),006880,2016/12,621775,3589762,-946309
신송홀딩스(주),006880,2017/12,330121,-5984479,-946309
신송홀딩스(주),006880,2018/12,5021,-4017000,0
신송홀딩스(주),006880,2019/12,342329,-6309181,-59235
신송홀딩스(주),006880,2020/12,875192,3646636,-2854052
신송홀딩스(주),006880,2021/12,2554401,277341,-3145696
신송홀딩스(주),006880,2022/12,3127517,-2137163,-1627046
신신제약(주),002800,2017/12,4720321,-4352910,5673691
신신제약(주),002800,2018/12,888722,-25660197,19509522
신신제약(주),002800,2019/12,-4304738,-20544956,24259643
신신제약(주),002800,2020/12,2169742,8628355,-9340580
신신제약(주),002800,2021/12,-79255,-2650205,1039904
신신제약(주),002800,2022/12,5080590,-1144750,-2728724
신일제약(주),012790,2012/12,8401564,-6201232,-2505405
신일제약(주),012790,2013/12,12258565,-11448243,-540595
신일제약(주),012790,2014/12,9328533,-8120053,-384173
신일제약(주),012790,2015/12,9563780,-10216929,-573847
신일제약(주),012790,2016/12,4234635,-4720309,-1048695
신일제약(주),012790,2017/12,8890712,-6047856,-1118172
신일제약(주),012790,2018/12,9194257,-8815967,-909090
신일제약(주),012790,2019/12,12306013,-9867755,-1188300
신일제약(주),012790,2020/12,11061655,-8609040,-1254825
신일제약(주),012790,2021/12,11163051,-6664974,-1347024
신일제약(주),012790,2022/12,13687605,-14879799,-1319161
신흥에스이씨(주),243840,2017/12,7886660,-16346908,24015030
신흥에스이씨(주),243840,2018/12,4788322,-63029963,74977545
신흥에스이씨(주),243840,2019/12,814969,-13816720,-3401913
신흥에스이씨(주),243840,2020/12,11226192,-15576613,-11858524
신흥에스이씨(주),243840,2021/12,-5097621,-117250609,129617856
신흥에스이씨(주),243840,2022/12,3991371,-25751655,37542866
써니전자(주),004770,2012/12,-162127,-3667648,3681638
써니전자(주),004770,2013/12,-39927,685514,0
써니전자(주),004770,2014/12,2283131,-1113179,2364330
써니전자(주),004770,2015/12,3216840,1150141,7800000
써니전자(주),004770,2016/12,3237946,-1451323,0
써니전자(주),004770,2017/12,2355043,-9525739,-2000000
써니전자(주),004770,2018/12,1763004,-3803048,9816889
써니전자(주),004770,2019/12,5269406,-16167457,-189539
써니전자(주),004770,2020/12,3035907,-8503390,-203401
써니전자(주),004770,2021/12,1579178,-2160414,-151058
써니전자(주),004770,2022/12,3662650,-2016587,-144415
씨비아이(주),013720,2012/12,2377223,-4904693,3922572
씨비아이(주),013720,2013/12,3872245,-8339106,2551819
씨비아이(주),013720,2014/12,3097997,-1484649,-1441258
씨비아이(주),013720,2015/12,2660837,-2464576,129278
씨비아이(주),013720,2016/12,1090772,-1100386,488205
씨비아이(주),013720,2017/12,2409868,-1077224,-2389476
씨비아이(주),013720,2018/12,1626563,-1625067,1516740
씨비아이(주),013720,2019/12,2740767,-8747558,4564010
씨비아이(주),013720,2020/12,-1040354,-1690606,6057806
씨비아이(주),013720,2021/12,-5067985,-18850257,38241524
씨비아이(주),013720,2022/12,1761389,-34808143,20271427
씨아이에스(주),222080,2015/12,,,
씨아이에스(주),222080,2016/12,,,
씨아이에스(주),222080,2017/12,-9783786,253719,15432260
씨아이에스(주),222080,2018/12,-24463613,-10999482,21997976
씨아이에스(주),222080,2019/12,23500871,-5452992,-3208627
씨아이에스(주),222080,2020/12,40709262,-13892478,29963881
씨아이에스(주),222080,2021/12,-30655588,-48463789,67494336
씨아이에스(주),222080,2022/12,55989484,-10844951,-2792264
씨앤지하이테크(주),264660,2018/12,3311219,-26433766,20203691
씨앤지하이테크(주),264660,2019/12,26157095,5175102,-982638
씨앤지하이테크(주),264660,2020/12,4932589,-9849507,-3663685
씨앤지하이테크(주),264660,2021/12,-20369874,-7019511,16969348
씨앤지하이테크(주),264660,2022/12,26639169,-38088719,2043894
씨앤티85(주),056730,2012/12,-2411590,-6778081,9396473
씨앤티85(주),056730,2013/12,-103260,-4809305,2687928
씨앤티85(주),056730,2014/12,-1480351,-1071518,2593950
씨앤티85(주),056730,2015/12,-3709743,-10498818,16648668
씨앤티85(주),056730,2016/12,-3956084,-7891620,9297915
씨앤티85(주),056730,2017/12,-23718862,-6819322,49874703
씨앤티85(주),056730,2018/12,3115787,-22455239,26346301
씨앤티85(주),056730,2019/12,-2793212,-16208814,-6522123
씨앤티85(주),056730,2020/12,-12228600,-17479660,41907150
씨앤티85(주),056730,2021/12,-4140390,10912523,-18196768
씨앤티85(주),056730,2022/12,5298526,10601723,-12402601
씨지인바이츠(주),083790,2012/12,-6632097,5153038,1859003
씨지인바이츠(주),083790,2013/12,-6292255,-36207210,32196309
씨지인바이츠(주),083790,2014/12,-3772784,593821,24436146
씨지인바이츠(주),083790,2015/12,-4602490,-2986413,3972495
씨지인바이츠(주),083790,2016/12,-4835902,-946638,4670703
씨지인바이츠(주),083790,2017/12,1648756,-17829252,14640054
씨지인바이츠(주),083790,2018/12,-1175048,-123789406,137979351
씨지인바이츠(주),083790,2019/12,-3632732,-21695138,557054
씨지인바이츠(주),083790,2020/12,-1763722,16931241,269570
씨지인바이츠(주),083790,2021/12,-10187543,-2204571,-1592914
씨지인바이츠(주),083790,2022/12,-21199227,-5422871,19333026
씨케이에이치푸드앤헬스리미티드,900120,2012/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2013/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2014/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2015/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2016/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2017/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2018/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2019/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2020/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2021/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2022/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2023/06,,,
씨큐브(주),101240,2012/12,1626097,-1369598,1107906
씨큐브(주),101240,2013/12,3563748,-2478309,-889244
씨큐브(주),101240,2014/12,5431491,-4515483,3358678
씨큐브(주),101240,2015/12,4055890,-4678733,-4449156
씨큐브(주),101240,2016/12,4389231,-3486463,-456516
씨큐브(주),101240,2017/12,5307730,-2425161,-146037
씨큐브(주),101240,2018/12,5603617,-10868954,2657832
씨큐브(주),101240,2019/12,5755539,-7688645,2553560
씨큐브(주),101240,2020/12,3731434,-2607196,319458
씨큐브(주),101240,2021/12,4993667,-1195428,-4643972
씨큐브(주),101240,2022/12,9894034,-1385804,-3425902
아미코젠(주),092040,2013/12,6623421,-18045620,12664382
아미코젠(주),092040,2014/12,4869278,-1201936,756565
아미코젠(주),092040,2015/12,7378689,-38512049,31193234
아미코젠(주),092040,2016/12,1850480,-6286766,2588425
아미코젠(주),092040,2017/12,1476576,-15993126,11383469
아미코젠(주),092040,2018/12,829596,-7867402,6362227
아미코젠(주),092040,2019/12,1160773,3564717,1899006
아미코젠(주),092040,2020/12,-1997117,-3363494,5838023
아미코젠(주),092040,2021/12,-1020556,-81472066,80868260
아미코젠(주),092040,2022/12,-13527130,-54852076,69118866
아이디피(주),332370,2020/12,2178687,-16544672,12133104
아이디피(주),332370,2021/12,3825655,-4138524,-533513
아이디피(주),332370,2022/12,1662487,-784848,-112435
아이쓰리시스템(주),214430,2015/12,4887518,-16899885,17232557
아이쓰리시스템(주),214430,2016/12,4061379,-22358,-3555418
아이쓰리시스템(주),214430,2017/12,10718015,-3687153,-1275305
아이쓰리시스템(주),214430,2018/12,15220463,-13947490,-5837472
아이쓰리시스템(주),214430,2019/12,859956,-2598457,2096064
아이쓰리시스템(주),214430,2020/12,33198851,-29327458,-4724019
아이쓰리시스템(주),214430,2021/12,-12279188,12356847,-2209522
아이쓰리시스템(주),214430,2022/12,-727034,5381101,1138643
아이진(주),185490,2015/12,-4479072,-15445606,23211364
아이진(주),185490,2016/12,-5986252,615954,288264
아이진(주),185490,2017/12,-6759458,-8280191,18657586
아이진(주),185490,2018/12,-7482694,-26955547,30719379
아이진(주),185490,2019/12,-8186551,10908774,403131
아이진(주),185490,2020/12,-8716223,3400251,4142106
아이진(주),185490,2021/12,-30079419,-57537423,86623839
아이진(주),185490,2022/12,-16401654,18957309,-2487264
아이큐어(주),175250,2018/12,-4820354,-76207630,73181454
아이큐어(주),175250,2019/12,-9070229,-55925486,68164539
아이큐어(주),175250,2020/12,-16085516,10675471,2894078
아이큐어(주),175250,2021/12,-21948274,-23288365,52229768
아이큐어(주),175250,2022/12,-11613387,2896495,42001556
아이텍(주),119830,2012/12,4606913,-8843619,5307812
아이텍(주),119830,2013/12,8094494,-1207692,-6256637
아이텍(주),119830,2014/12,8567524,-17414550,8507140
아이텍(주),119830,2015/12,6497371,1540545,-9544850
아이텍(주),119830,2016/12,9189710,-4903463,-4682320
아이텍(주),119830,2017/12,6740715,-7000061,260482
아이텍(주),119830,2018/12,5441922,-67471689,70518045
아이텍(주),119830,2019/12,12256337,11500445,-26257890
아이텍(주),119830,2020/12,16223860,-10453393,48182354
아이텍(주),119830,2021/12,11908897,-12554168,-8688629
아이텍(주),119830,2022/12,13784967,-26289591,-7673280
알리코제약(주),260660,2018/12,-2332856,-49377924,48601507
알리코제약(주),260660,2019/12,13133029,4081350,-7479270
알리코제약(주),260660,2020/12,4545964,6666419,-17737442
알리코제약(주),260660,2021/12,8966857,-6137424,1151183
알리코제약(주),260660,2022/12,4836171,-8918718,18054739
알서포트(주),131370,2012/12,,,
알서포트(주),131370,2013/12,-5590333,-1189218,-1295119
알서포트(주),131370,2014/12,9633381,-5638916,-1382134
알서포트(주),131370,2015/12,-1564745,4905318,-376060
알서포트(주),131370,2016/12,2520378,-2266366,933340
알서포트(주),131370,2017/12,-189729,496503,0
알서포트(주),131370,2018/12,2199209,-4871367,-26765
알서포트(주),131370,2019/12,2645787,-12396728,7211830
알서포트(주),131370,2020/12,15335268,-360214,-7500013
알서포트(주),131370,2021/12,14940242,-7799691,-5535341
알서포트(주),131370,2022/12,8040088,-9992645,-3525036
알에스오토메이션(주),140670,2017/12,-5022132,-6960320,12756399
알에스오토메이션(주),140670,2018/12,-1261774,2150349,-2789797
알에스오토메이션(주),140670,2019/12,8443485,-2077962,-893304
알에스오토메이션(주),140670,2020/12,-715034,-1714217,184785
알에스오토메이션(주),140670,2021/12,2017297,-764312,1076922
알에스오토메이션(주),140670,2022/12,1908807,-3140901,4127888
알에프머트리얼즈(주),327260,2019/12,85511,-969513,11367244
알에프머트리얼즈(주),327260,2020/12,251526,-12834936,12086077
알에프머트리얼즈(주),327260,2021/12,799512,-10947148,983061
알에프머트리얼즈(주),327260,2022/12,1509185,-5478652,11503234
알에프에이치아이씨(주),218410,2015/12,,,
알에프에이치아이씨(주),218410,2016/12,,,
알에프에이치아이씨(주),218410,2017/12,3884658,1707243,-1899458
알에프에이치아이씨(주),218410,2018/12,44922715,-29125937,24628127
알에프에이치아이씨(주),218410,2019/12,26260170,-6127329,-1204847
알에프에이치아이씨(주),218410,2020/12,-24144351,-107804321,45719712
알에프에이치아이씨(주),218410,2021/12,15974696,-104967712,98956846
알에프에이치아이씨(주),218410,2022/12,-1838578,51005490,-7588323
압타바이오(주),293780,2019/12,-6002025,-44533598,62813818
압타바이오(주),293780,2020/12,-3785407,371481,1508203
압타바이오(주),293780,2021/12,-8897244,1133090,-375685
압타바이오(주),293780,2022/12,-6832980,1742901,496013
애니젠(주),196300,2016/12,-27710,-14993039,15387714
애니젠(주),196300,2017/12,1188559,2346802,1002497
애니젠(주),196300,2018/12,-2032959,-18325280,16269860
애니젠(주),196300,2019/12,-737368,51939,-30286
애니젠(주),196300,2020/12,-48277,-1305759,1683120
애니젠(주),196300,2021/12,916473,-636278,-130152
애니젠(주),196300,2022/12,-2547432,2273911,-481255
애머릿지코퍼레이션,900100,2012/12,5634097,-1941875,-2736241
애머릿지코퍼레이션,900100,2013/12,-1722989,-1846396,261744
애머릿지코퍼레이션,900100,2014/12,827720,3749598,-4404876
애머릿지코퍼레이션,900100,2015/12,2047860,-33639928,33975303
애머릿지코퍼레이션,900100,2016/12,-8202555,-17613560,23517721
애머릿지코퍼레이션,900100,2017/12,-8571872,-14845176,26895627
애머릿지코퍼레이션,900100,2018/12,7774997,-35081026,23159494
애머릿지코퍼레이션,900100,2019/12,-4293702,-2344859,6806378
애머릿지코퍼레이션,900100,2020/12,6889409,-3996053,1699201
애머릿지코퍼레이션,900100,2021/12,7217208,-10318488,3610475
애머릿지코퍼레이션,900100,2022/12,4014418,-3512671,189678
앱클론(주),174900,2017/12,-1114753,-3866203,6691938
앱클론(주),174900,2018/12,3714897,-2890696,2290250
앱클론(주),174900,2019/12,-449877,-22139509,19065354
앱클론(주),174900,2020/12,-5648350,3754578,-8956
앱클론(주),174900,2021/12,-8642823,7987344,-116813
앱클론(주),174900,2022/12,-7491984,-9463441,21486164
에브리봇(주),270660,2021/12,9415584,-48479490,34751442
에브리봇(주),270660,2022/12,6499101,-10745750,5748693
에스디바이오센서(주),137310,2021/12,1230854679,-946413609,353178841
에스디바이오센서(주),137310,2022/12,888250815,300479103,-205995603
에스디엔(주),099220,2012/12,28289886,4712147,-37531171
에스디엔(주),099220,2013/12,11501220,1670767,-12009565
에스디엔(주),099220,2014/12,694497,-360039,-2034780
에스디엔(주),099220,2015/12,3068826,-462569,-2350308
에스디엔(주),099220,2016/12,422537,1994083,-2434204
에스디엔(주),099220,2017/12,-6628316,-636560,8956807
에스디엔(주),099220,2018/12,-221294,-2045336,5640392
에스디엔(주),099220,2019/12,6987028,-14021450,2492234
에스디엔(주),099220,2020/12,9993930,-13819339,22958238
에스디엔(주),099220,2021/12,-15710104,3382176,6660198
에스디엔(주),099220,2022/12,-10237166,-6609024,9728837
에스비더블유생명과학(주),151910,2012/12,-494763,-18429079,28357823
에스비더블유생명과학(주),151910,2013/12,8434108,-36600618,35607771
에스비더블유생명과학(주),151910,2014/12,-17501027,-16587679,19257178
에스비더블유생명과학(주),151910,2015/12,-1694195,-8177525,9369545
에스비더블유생명과학(주),151910,2016/12,-6451095,-7165172,21902666
에스비더블유생명과학(주),151910,2017/12,-23373756,-6125705,40909369
에스비더블유생명과학(주),151910,2018/12,-5845348,-17302255,9697979
에스비더블유생명과학(주),151910,2019/12,133467,-17442102,11155471
에스비더블유생명과학(주),151910,2020/12,1463664,2547914,2700619
에스비더블유생명과학(주),151910,2021/12,-2829682,-12676794,35565094
에스비더블유생명과학(주),151910,2022/12,-253024,-11001454,3492898
에스씨엠생명과학(주),298060,2020/12,-10890028,-23656592,30188842
에스씨엠생명과학(주),298060,2021/12,-13403615,15791129,425288
에스씨엠생명과학(주),298060,2022/12,-11171921,14986249,211732
에스유홀딩스(주),031860,2012/12,-4289288,2194608,2195658
에스유홀딩스(주),031860,2013/12,-159917,2274849,-1728396
에스유홀딩스(주),031860,2014/12,-2365226,8646690,-4329110
에스유홀딩스(주),031860,2015/12,-6756452,7313750,2331162
에스유홀딩스(주),031860,2016/12,-2648562,-15124853,11641328
에스유홀딩스(주),031860,2017/12,-6228873,-5244290,12037756
에스유홀딩스(주),031860,2018/12,-771099,-599632,1616797
에스유홀딩스(주),031860,2019/12,319024,-34244806,39993274
에스유홀딩스(주),031860,2020/12,-1708689,4755737,5900779
에스유홀딩스(주),031860,2021/12,-9248881,-26443215,21966168
에스유홀딩스(주),031860,2022/12,-9060529,-6983364,14830886
에스지에이(주),049470,2012/12,-3391434,-8088775,12808619
에스지에이(주),049470,2013/12,-310667,-8199551,5654764
에스지에이(주),049470,2014/12,2084643,-776364,2627419
에스지에이(주),049470,2015/12,-4101887,-5863028,10881651
에스지에이(주),049470,2016/12,-458880,-8905026,8407402
에스지에이(주),049470,2017/12,1474345,-7678207,6247834
에스지에이(주),049470,2018/12,6659030,121564,-3801795
에스지에이(주),049470,2019/12,-524326,-10531634,7998728
에스지에이(주),049470,2020/12,1491976,13283496,-6139143
에스지에이(주),049470,2021/12,7371360,510571,-7658780
에스지에이(주),049470,2022/12,-3810027,-18417275,14544012
에스지에이솔루션즈(주),184230,2014/06,,,
에스지에이솔루션즈(주),184230,2015/06,4460901,-4528556,491103
에스지에이솔루션즈(주),184230,2016/12,-165918,-24123489,16696259
에스지에이솔루션즈(주),184230,2017/12,2498665,-1818622,-1430909
에스지에이솔루션즈(주),184230,2018/12,595673,-9792801,13700000
에스지에이솔루션즈(주),184230,2019/12,1804940,-252476,-3215584
에스지에이솔루션즈(주),184230,2020/12,3255709,-3613115,1346712
에스지에이솔루션즈(주),184230,2021/12,5311897,-10251662,15008261
에스지에이솔루션즈(주),184230,2022/12,3182516,-11965379,8739916
에스퓨얼셀(주),288620,2018/12,1852755,-13394022,22453001
에스퓨얼셀(주),288620,2019/12,-19737025,3987391,14461645
에스퓨얼셀(주),288620,2020/12,4163613,-15813276,33151804
에스퓨얼셀(주),288620,2021/12,-10449018,-22714298,5060378
에스퓨얼셀(주),288620,2022/12,-6405240,-24572848,32420847
에쓰씨엔지니어링(주),023960,2012/12,-11372409,-812606,10806302
에쓰씨엔지니어링(주),023960,2013/12,8155628,4165693,-10457849
에쓰씨엔지니어링(주),023960,2014/12,-6104455,-30783,4591151
에쓰씨엔지니어링(주),023960,2015/12,13801715,-3573427,1925000
에쓰씨엔지니어링(주),023960,2016/12,-23637331,-1095795,13500000
에쓰씨엔지니어링(주),023960,2017/12,-4448971,327599,3200000
에쓰씨엔지니어링(주),023960,2018/12,28203158,-460633,-12400000
에쓰씨엔지니어링(주),023960,2019/12,-19833570,807242,5156181
에쓰씨엔지니어링(주),023960,2020/12,18517163,-35514192,385346
에쓰씨엔지니어링(주),023960,2021/12,2211276,-17271495,20338839
에쓰씨엔지니어링(주),023960,2022/12,-4233393,15966930,-11123500
에이디엠코리아(주),187660,2021/12,1250760,-20528468,16511992
에이디엠코리아(주),187660,2022/12,1900290,-10794840,6730075
에이비엘바이오(주),298380,2018/12,-12668272,-22775481,155605066
에이비엘바이오(주),298380,2019/12,-23855091,-8259897,-47487
에이비엘바이오(주),298380,2020/12,-47294849,-3626581,598293
에이비엘바이오(주),298380,2021/12,-40605187,20221458,284129
에이비엘바이오(주),298380,2022/12,72547619,-73407244,4665087
에이비온(주),203400,2021/12,-8151033,-20325591,39936256
에이비온(주),203400,2022/12,-19578304,7152598,93342
에이에프더블류(주),312610,2019/12,8085702,-42819337,35803598
에이에프더블류(주),312610,2020/12,6026181,-4033741,-2775664
에이에프더블류(주),312610,2021/12,1372354,-3161617,-477727
에이에프더블류(주),312610,2022/12,621971,176511,49544
에이치비솔루션(주),297890,2020/12,3002941,-10303798,16876151
에이치비솔루션(주),297890,2021/12,-23152530,-251084,39122697
에이치비솔루션(주),297890,2022/12,56441739,-47527931,-9509523
에이치엘비(주),028300,2012/12,-1666561,1138337,-596696
에이치엘비(주),028300,2013/12,-1393929,-3233883,4773924
에이치엘비(주),028300,2014/12,-3770262,-5683105,19026563
에이치엘비(주),028300,2015/12,4390421,-55875695,44336782
에이치엘비(주),028300,2016/12,849037,2627938,1041605
에이치엘비(주),028300,2017/12,-4772722,-25481465,29303830
에이치엘비(주),028300,2018/12,-3711553,-67920048,78416777
에이치엘비(주),028300,2019/12,-9631630,-259574966,268789369
에이치엘비(주),028300,2020/12,-4121616,-204877563,349669773
에이치엘비(주),028300,2021/12,-7179813,-114708450,4529671
에이치엘비(주),028300,2022/12,32933254,-182215732,269193930
에이치엘비글로벌(주),003580,2012/12,-948532,-336268,0
에이치엘비글로벌(주),003580,2013/12,-2809315,201556,2264850
에이치엘비글로벌(주),003580,2014/12,1894388,-13583,0
에이치엘비글로벌(주),003580,2015/12,1040873,4682160,-8180000
에이치엘비글로벌(주),003580,2016/12,-1985564,-7455340,11537047
에이치엘비글로벌(주),003580,2017/12,598786,-18715524,16868299
에이치엘비글로벌(주),003580,2018/12,3126010,-71225485,85498134
에이치엘비글로벌(주),003580,2019/12,-7118127,17726386,-13295799
에이치엘비글로벌(주),003580,2020/12,-5306094,-19614232,18447758
에이치엘비글로벌(주),003580,2021/12,-257027,-36048284,30445330
에이치엘비글로벌(주),003580,2022/12,-4182778,7542568,-442379
에이치엘비바이오스텝(주),278650,2019/12,4350617,-15766523,12681014
에이치엘비바이오스텝(주),278650,2020/12,10757947,-7594659,-724005
에이치엘비바이오스텝(주),278650,2021/12,7693183,-19713118,9411644
에이치엘비바이오스텝(주),278650,2022/12,6744862,-72745603,75612759
에이치엘비생명과학(주),067630,2012/12,14222831,-5777948,-9978490
에이치엘비생명과학(주),067630,2013/12,1275316,491058,-43330
에이치엘비생명과학(주),067630,2014/12,5926009,659655,-8689502
에이치엘비생명과학(주),067630,2015/12,347555,-6113735,20828021
에이치엘비생명과학(주),067630,2016/12,-5625977,-25096986,16709340
에이치엘비생명과학(주),067630,2017/12,2156203,2614824,-1029815
에이치엘비생명과학(주),067630,2018/12,-6539055,-162012742,179176776
에이치엘비생명과학(주),067630,2019/12,1323586,9960309,-89919
에이치엘비생명과학(주),067630,2020/12,-574531,1993662,3371284
에이치엘비생명과학(주),067630,2021/12,-18276508,9218529,-367182
에이치엘비생명과학(주),067630,2022/12,-17107221,-81450809,98399553
에이치엘비이노베이션(주),024850,2012/12,4350985,3056339,-3093762
에이치엘비이노베이션(주),024850,2013/12,2772708,-879659,-1053143
에이치엘비이노베이션(주),024850,2014/12,1798651,-3223467,-4072357
에이치엘비이노베이션(주),024850,2015/12,-9007848,4817949,1866382
에이치엘비이노베이션(주),024850,2016/12,-3617080,5661035,-2048060
에이치엘비이노베이션(주),024850,2018/03,-167286,-106903,-196794
에이치엘비이노베이션(주),024850,2019/03,-432245,-363952,-197369
에이치엘비이노베이션(주),024850,2020/03,2028038,-521838,44213
에이치엘비이노베이션(주),024850,2021/03,1958361,-1075049,89582
에이치엘비이노베이션(주),024850,2022/03,2326292,-3363646,1293534
에이치엘비이노베이션(주),024850,2023/03,-1137496,-4871866,53063989
에이치엘비제약(주),047920,2015/12,-769585,-623108,5057899
에이치엘비제약(주),047920,2016/12,-213111,-15353037,13909646
에이치엘비제약(주),047920,2017/12,-784295,1171565,1145000
에이치엘비제약(주),047920,2018/12,-1777387,-1178397,-851250
에이치엘비제약(주),047920,2019/12,2841039,-6939280,5298909
에이치엘비제약(주),047920,2020/12,-402629,-56111965,67854809
에이치엘비제약(주),047920,2021/12,-1321335,-15756578,9634195
에이치엘비제약(주),047920,2022/12,-2762924,-13280764,19148461
에이치엘비테라퓨틱스(주),115450,2012/12,-3676086,6420257,-1899223
에이치엘비테라퓨틱스(주),115450,2013/12,-2436592,3991565,-2536709
에이치엘비테라퓨틱스(주),115450,2014/12,520492,-11674592,10331109
에이치엘비테라퓨틱스(주),115450,2015/12,-1344007,-4396546,7520108
에이치엘비테라퓨틱스(주),115450,2016/12,-2584900,-5005384,7800000
에이치엘비테라퓨틱스(주),115450,2017/12,-2791045,-19914585,22336851
에이치엘비테라퓨틱스(주),115450,2018/12,724454,-8596100,19334123
